version,move_id,move_name_gs_korean,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,record_length,description,next_count,raw_hex,record_raw_hex,undefined_code_count
KOREAN_GOLD,215,치료방울,0x6D,0x2BDE,0x6BDE,0x1B6BDE,53,기분 좋은 방울소리를 들려줘서<NEXT>모든 상태를 회복시킨다,1,01 b2 05 30 7f 07 f1 07 8a 7f 04 e6 07 4f 06 02 04 3e 04 36 7f 03 49 03 f1 08 10 05 dd 59 04 90 03 47 7f 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9,01 b2 05 30 7f 07 f1 07 8a 7f 04 e6 07 4f 06 02 04 3e 04 36 7f 03 49 03 f1 08 10 05 dd 59 04 90 03 47 7f 05 c3 09 92 04 36 7f 0a b8 05 19 06 63 09 82 02 d9 50,0
KOREAN_GOLD,216,은혜갚기,0x6D,0x2C13,0x6C13,0x1B6C13,53,잘 대해주는 트레이너를 위해서<NEXT>전력으로 적을 공격한다,1,07 af 7f 02 eb 0a 78 08 06 02 c2 7f 09 de 03 e9 07 9c 02 6a 04 36 7f 07 77 0a 78 05 dd 59 07 cc 03 f2 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,07 af 7f 02 eb 0a 78 08 06 02 c2 7f 09 de 03 e9 07 9c 02 6a 04 36 7f 07 77 0a 78 05 dd 59 07 cc 03 f2 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,217,프레젠트,0x6D,0x2C48,0x6C48,0x1B6C48,53,적에게 폭탄을 선물한다<NEXT>가끔 회복해버리는 경우가 있다,1,07 cb 07 01 01 34 7f 0a 28 09 8a 07 8b 7f 05 e1 04 b0 0a 71 02 d9 59 01 01 02 2b 7f 0a b8 05 19 0a 78 04 f6 04 3e 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9,07 cb 07 01 01 34 7f 0a 28 09 8a 07 8b 7f 05 e1 04 b0 0a 71 02 d9 59 01 01 02 2b 7f 0a b8 05 19 0a 78 04 f6 04 3e 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9 50,0
KOREAN_GOLD,218,화풀이,0x6D,0x2C7D,0x6C7D,0x1B6C7D,50,잔혹한 처사에 기분전환으로<NEXT>적을 전력으로 공격한다,1,07 ac 0a a4 0a 71 7f 08 b3 05 b7 07 01 7f 01 b2 05 30 07 cc 0a af 07 88 03 fe 59 07 cb 07 8b 7f 07 cc 03 f2 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9,07 ac 0a a4 0a 71 7f 08 b3 05 b7 07 01 7f 01 b2 05 30 07 cc 0a af 07 88 03 fe 59 07 cb 07 8b 7f 07 cc 03 f2 07 88 03 fe 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,219,신비의 부적,0x6D,0x2CAF,0x6CAF,0x1B6CAF,53,신비한 힘으로 보호되어<NEXT>특수상태에 빠지지 않도록 된다,1,06 65 05 61 0a 71 7f 0a fb 07 88 03 fe 7f 05 18 0a a3 03 27 06 ee 59 09 df 06 26 05 c3 09 92 07 01 7f 05 6c 08 26 08 26 7f 06 ca 03 15 03 ff 7f 03 28 02 d9,06 65 05 61 0a 71 7f 0a fb 07 88 03 fe 7f 05 18 0a a3 03 27 06 ee 59 09 df 06 26 05 c3 09 92 07 01 7f 05 6c 08 26 08 26 7f 06 ca 03 15 03 ff 7f 03 28 02 d9 50,0
KOREAN_GOLD,220,아픔나누기,0x6D,0x2CE4,0x6CE4,0x1B6CE4,51,적과 자신의 체력을<NEXT>보충해서 그것을 사이좋게 나눈다,1,07 cb 01 6a 7f 07 aa 06 65 07 97 7f 08 bc 03 f2 07 8b 59 05 18 08 e6 0a 78 05 dd 7f 01 a7 01 2d 07 8b 7f 05 b7 07 9c 07 f1 01 34 7f 02 3a 02 ab 02 d9,07 cb 01 6a 7f 07 aa 06 65 07 97 7f 08 bc 03 f2 07 8b 59 05 18 08 e6 0a 78 05 dd 7f 01 a7 01 2d 07 8b 7f 05 b7 07 9c 07 f1 01 34 7f 02 3a 02 ab 02 d9 50,0
KOREAN_GOLD,221,성스러운 불꽃,0x6D,0x2D17,0x6D17,0x1B6D17,49,신비한 불꽃으로 공격<NEXT>적에게 화상을 입히기도 한다,1,06 65 05 61 0a 71 7f 05 32 01 f9 07 88 03 fe 7f 01 68 01 3d 59 07 cb 07 01 01 34 7f 0a ad 05 c3 07 8b 7f 07 a4 0a f7 01 b2 03 15 7f 0a 71 02 d9,06 65 05 61 0a 71 7f 05 32 01 f9 07 88 03 fe 7f 01 68 01 3d 59 07 cb 07 01 01 34 7f 0a ad 05 c3 07 8b 7f 07 a4 0a f7 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,222,매그니튜드,0x6D,0x2D48,0x6D48,0x1B6D48,55,지면을 흔들어서 적을 공격한다<NEXT>데미지는 랜덤으로 바뀐다,1,08 26 04 89 07 8b 7f 0a e7 03 49 06 ee 05 dd 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 03 05 04 cc 08 26 02 c2 7f 03 d3 02 fd 07 88 03 fe 7f 04 d9 02 1f 02 d9,08 26 04 89 07 8b 7f 0a e7 03 49 06 ee 05 dd 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 03 05 04 cc 08 26 02 c2 7f 03 d3 02 fd 07 88 03 fe 7f 04 d9 02 1f 02 d9 50,0
KOREAN_GOLD,223,폭발 펀치,0x6D,0x2D7F,0x6D7F,0x1B6D7F,66,명중하기 힘들지만 데미지는 크다<NEXT>명중하면 반드시 곤란상태로 만든다,1,04 8d 08 0f 0a 6f 01 b2 7f 0a fb 03 49 08 26 04 48 7f 03 05 04 cc 08 26 02 c2 7f 09 79 02 d9 59 04 8d 08 0f 0a 6f 04 89 7f 04 dd 03 45 06 63 7f 01 4f 03 c5 05 c3 09 92 03 fe 7f 04 48 03 47 02 d9,04 8d 08 0f 0a 6f 01 b2 7f 0a fb 03 49 08 26 04 48 7f 03 05 04 cc 08 26 02 c2 7f 09 79 02 d9 59 04 8d 08 0f 0a 6f 04 89 7f 04 dd 03 45 06 63 7f 01 4f 03 c5 05 c3 09 92 03 fe 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,224,메가폰,0x6D,0x2DC1,0x6DC1,0x1B6DC1,49,단단한 뿔을 엄청난 기세를 몰아<NEXT>들이받아 공격한다,1,02 dc 02 dc 0a 71 7f 05 a4 07 8b 7f 06 f6 08 bb 02 3d 7f 01 b2 05 ec 04 36 7f 04 94 06 c6 59 03 49 07 9c 04 de 06 c6 7f 01 68 01 3d 0a 71 02 d9,02 dc 02 dc 0a 71 7f 05 a4 07 8b 7f 06 f6 08 bb 02 3d 7f 01 b2 05 ec 04 36 7f 04 94 06 c6 59 03 49 07 9c 04 de 06 c6 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,225,용의 숨결,0x6D,0x2DF2,0x6DF2,0x1B6DF2,42,입에서 굉장한 숨결을 뿜어서<NEXT>적을 공격한다,1,07 a4 07 01 05 dd 7f 01 82 07 b5 0a 71 7f 06 2b 01 41 07 8b 7f 05 a5 06 ee 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,07 a4 07 01 05 dd 7f 01 82 07 b5 0a 71 7f 06 2b 01 41 07 8b 7f 05 a5 06 ee 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,226,바톤 터치,0x6D,0x2E1C,0x6E1C,0x1B6E1C,50,추가효과를 남겨놓은 채로<NEXT>다른 포켓몬으로 교체한다,1,08 df 01 01 0a bf 01 6a 04 36 7f 02 42 01 3c 02 95 07 8a 7f 08 a4 03 fe 59 02 d9 04 35 7f 0a 27 09 2f 04 93 07 88 03 fe 7f 01 83 08 bc 0a 71 02 d9,08 df 01 01 0a bf 01 6a 04 36 7f 02 42 01 3c 02 95 07 8a 7f 08 a4 03 fe 59 02 d9 04 35 7f 0a 27 09 2f 04 93 07 88 03 fe 7f 01 83 08 bc 0a 71 02 d9 50,0
KOREAN_GOLD,227,앵콜,0x6D,0x2E4E,0x6E4E,0x1B6E4E,60,적이 마지막으로 사용한 기술을<NEXT>2-6회 연속으로 쓰도록 시킨다,1,07 cb 07 9c 7f 04 46 08 26 04 47 07 88 03 fe 7f 05 b7 07 4b 0a 71 7f 01 b2 06 2a 07 8b 59 f8 0b 68 fc 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 06 b2 03 15 03 ff 7f 06 63 09 82 02 d9,07 cb 07 9c 7f 04 46 08 26 04 47 07 88 03 fe 7f 05 b7 07 4b 0a 71 7f 01 b2 06 2a 07 8b 59 f8 0b 68 fc 0a b8 7f 07 0c 06 03 07 88 03 fe 7f 06 b2 03 15 03 ff 7f 06 63 09 82 02 d9 50,0
KOREAN_GOLD,228,따라가때리기,0x6D,0x2E8A,0x6E8A,0x1B6E8A,57,상대방이 교환되어질 때에<NEXT>사용하면 큰 데미지를 줄 수 있다,1,05 c3 02 eb 04 e6 07 9c 7f 01 83 0a af 03 27 06 ee 08 2a 7f 03 77 07 01 59 05 b7 07 4b 0a 6f 04 89 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 08 09 7f 06 26 7f 07 a6 02 d9,05 c3 02 eb 04 e6 07 9c 7f 01 83 0a af 03 27 06 ee 08 2a 7f 03 77 07 01 59 05 b7 07 4b 0a 6f 04 89 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 08 09 7f 06 26 7f 07 a6 02 d9 50,0
KOREAN_GOLD,229,고속스핀,0x6D,0x2EC3,0x6EC3,0x1B6EC3,37,몸을 빠르게 회전시켜서<NEXT>적을 공격한다,1,04 96 07 8b 7f 05 6c 04 33 01 34 7f 0a b8 07 cc 06 63 09 31 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,04 96 07 8b 7f 05 6c 04 33 01 34 7f 0a b8 07 cc 06 63 09 31 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,230,달콤한 향기,0x6D,0x2EE8,0x6EE8,0x1B6EE8,46,달콤한 향기로 홀려서<NEXT>적의 회피율을 떨어뜨린다,1,02 de 09 3e 0a 71 7f 0a 82 01 b2 03 fe 7f 0a a6 03 f1 05 dd 59 07 cb 07 97 7f 0a b8 0a 67 07 82 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9,02 de 09 3e 0a 71 7f 0a 82 01 b2 03 fe 7f 0a a6 03 f1 05 dd 59 07 cb 07 97 7f 0a b8 0a 67 07 82 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9 50,0
KOREAN_GOLD,231,아이언테일,0x6D,0x2F16,0x6F16,0x1B6F16,56,단단한 꼬리로 적을 공격<NEXT>적의 방어력을 떨어뜨리기도 한다,1,02 dc 02 dc 0a 71 7f 01 ef 04 3e 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 07 cb 07 97 7f 04 e6 06 ee 03 f2 07 8b 7f 03 83 06 ee 03 af 04 3e 01 b2 03 15 7f 0a 71 02 d9,02 dc 02 dc 0a 71 7f 01 ef 04 3e 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 07 cb 07 97 7f 04 e6 06 ee 03 f2 07 8b 7f 03 83 06 ee 03 af 04 3e 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,232,메탈크로우,0x6D,0x2F4E,0x6F4E,0x1B6F4E,51,단단한 손톱으로 적을 공격<NEXT>공격력이 높아지기도 한다,1,02 dc 02 dc 0a 71 7f 06 05 09 b9 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 01 68 01 3d 03 f2 07 9c 7f 02 94 06 c6 08 26 01 b2 03 15 7f 0a 71 02 d9,02 dc 02 dc 0a 71 7f 06 05 09 b9 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 01 68 01 3d 03 f2 07 9c 7f 02 94 06 c6 08 26 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,233,받아 던지기,0x6D,0x2F81,0x6F81,0x1B6F81,46,후에 공격을 하게되지만 반드시<NEXT>공격이 명중된다,1,0a c4 07 01 7f 01 68 01 3d 07 8b 7f 0a 6f 01 34 03 27 08 26 04 48 7f 04 dd 03 45 06 63 59 01 68 01 3d 07 9c 7f 04 8d 08 0f 03 28 02 d9,0a c4 07 01 7f 01 68 01 3d 07 8b 7f 0a 6f 01 34 03 27 08 26 04 48 7f 04 dd 03 45 06 63 59 01 68 01 3d 07 9c 7f 04 8d 08 0f 03 28 02 d9 50,0
KOREAN_GOLD,234,아침햇살,0x6D,0x2FAF,0x6FAF,0x1B6FAF,41,체력을 회복하는<NEXT>시각에서 회복율이 변한다,1,08 bc 03 f2 07 8b 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9,08 bc 03 f2 07 8b 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9 50,0
KOREAN_GOLD,235,광합성,0x6D,0x2FD8,0x6FD8,0x1B6FD8,41,체력을 회복하는<NEXT>시각에서 회복율이 변한다,1,08 bc 03 f2 07 8b 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9,08 bc 03 f2 07 8b 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9 50,0
KOREAN_GOLD,236,달의불빛,0x6D,0x3001,0x7001,0x1B7001,41,체력이 회복하는<NEXT>시각에서 회복율이 변한다,1,08 bc 03 f2 07 9c 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9,08 bc 03 f2 07 9c 7f 0a b8 05 19 0a 6f 02 c2 59 06 63 01 02 07 01 05 dd 7f 0a b8 05 19 07 82 07 9c 7f 05 0f 0a 71 02 d9 50,0
KOREAN_GOLD,237,잠재파워,0x6D,0x302A,0x702A,0x1B702A,51,포켓몬에 따라서 적에게 주는<NEXT>데미지의 양이 변화한다,1,0a 27 09 2f 04 93 07 01 7f 03 6b 03 c3 05 dd 7f 07 cb 07 01 01 34 7f 08 06 02 c2 59 03 05 04 cc 08 26 07 97 7f 06 e7 07 9c 7f 05 0f 0a ad 0a 71 02 d9,0a 27 09 2f 04 93 07 01 7f 03 6b 03 c3 05 dd 7f 07 cb 07 01 01 34 7f 08 06 02 c2 59 03 05 04 cc 08 26 07 97 7f 06 e7 07 9c 7f 05 0f 0a ad 0a 71 02 d9 50,0
KOREAN_GOLD,238,크로스촙,0x6D,0x305D,0x705D,0x1B705D,45,양손 당수로 적을 공격한다<NEXT>급소에 맞추기 쉽다,1,06 e7 06 05 7f 02 e7 06 26 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 01 ae 06 02 07 01 7f 04 62 08 df 01 b2 7f 06 41 02 d9,06 e7 06 05 7f 02 e7 06 26 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 01 ae 06 02 07 01 7f 04 62 08 df 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,239,회오리,0x6D,0x308A,0x708A,0x1B708A,37,엄청난 바람을 일으켜서<NEXT>적을 공격한다,1,06 f6 08 bb 02 3d 7f 04 d9 03 c7 07 8b 7f 07 9f 07 88 09 31 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,06 f6 08 bb 02 3d 7f 04 d9 03 c7 07 8b 7f 07 9f 07 88 09 31 05 dd 59 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,240,비바라기,0x6D,0x30AF,0x70AF,0x1B70AF,43,5턴 동안에 물타입의<NEXT>기술의 위력이 높아진다,1,fb 09 9f 7f 03 1f 06 c8 07 01 7f 04 b0 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9,fb 09 9f 7f 03 1f 06 c8 07 01 7f 04 b0 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9 50,0
KOREAN_GOLD,241,쾌청,0x6D,0x30DA,0x70DA,0x1B70DA,45,5턴 동안에 화염타입의<NEXT>기술의 위력이 높아진다,1,fb 09 9f 7f 03 1f 06 c8 07 01 7f 0a ad 07 10 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9,fb 09 9f 7f 03 1f 06 c8 07 01 7f 0a ad 07 10 09 88 07 a4 07 97 59 01 b2 06 2a 07 97 7f 07 77 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9 50,0
KOREAN_GOLD,242,깨물어부수기,0x6D,0x3107,0x7107,0x1B7107,60,날카로운 이빨로 적을 물어뜯는다<NEXT>특수방어를 뚫는 경우가 있다,1,02 3f 09 0b 03 fe 07 4e 7f 07 9c 05 71 03 fe 7f 07 cb 07 8b 7f 04 b0 06 ee 03 b2 02 c2 02 d9 59 09 df 06 26 04 e6 06 ee 04 36 7f 03 a5 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9,02 3f 09 0b 03 fe 07 4e 7f 07 9c 05 71 03 fe 7f 07 cb 07 8b 7f 04 b0 06 ee 03 b2 02 c2 02 d9 59 09 df 06 26 04 e6 06 ee 04 36 7f 03 a5 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9 50,0
KOREAN_GOLD,243,미러코트,0x6D,0x3143,0x7143,0x1B7143,48,적에게 받은 특수공격의<NEXT>데미지를 배로 되돌려준다,1,07 cb 07 01 01 34 7f 04 de 07 8a 7f 09 df 06 26 01 68 01 3d 07 97 59 03 05 04 cc 08 26 04 36 7f 04 e8 03 fe 7f 03 27 03 19 03 f1 08 08 02 d9,07 cb 07 01 01 34 7f 04 de 07 8a 7f 09 df 06 26 01 68 01 3d 07 97 59 03 05 04 cc 08 26 04 36 7f 04 e8 03 fe 7f 03 27 03 19 03 f1 08 08 02 d9 50,0
KOREAN_GOLD,244,자기암시,0x6D,0x3173,0x7173,0x1B7173,43,적에게 걸려있는 보조효과를<NEXT>자신에게도 건다,1,07 cb 07 01 01 34 7f 01 29 03 f1 07 a6 02 c2 7f 05 18 07 e6 0a bf 01 6a 04 36 59 07 aa 06 65 07 01 01 34 03 15 7f 01 27 02 d9,07 cb 07 01 01 34 7f 01 29 03 f1 07 a6 02 c2 7f 05 18 07 e6 0a bf 01 6a 04 36 59 07 aa 06 65 07 01 01 34 03 15 7f 01 27 02 d9 50,0
KOREAN_GOLD,245,신속,0x6D,0x319E,0x719E,0x1B719E,46,매우 빠른 속도로 움직여서<NEXT>기운 센 공격을 한다,1,04 65 07 4c 7f 05 6c 04 35 7f 06 03 03 15 03 fe 7f 07 62 08 27 07 09 05 dd 59 01 b2 07 4e 7f 05 ee 7f 01 68 01 3d 07 8b 7f 0a 71 02 d9,04 65 07 4c 7f 05 6c 04 35 7f 06 03 03 15 03 fe 7f 07 62 08 27 07 09 05 dd 59 01 b2 07 4e 7f 05 ee 7f 01 68 01 3d 07 8b 7f 0a 71 02 d9 50,0
KOREAN_GOLD,246,원시의 힘,0x6D,0x31CC,0x71CC,0x1B71CC,37,원시의 힘을 불러들여<NEXT>능력이 높아진다,1,07 68 06 63 07 97 7f 0a fb 07 8b 7f 05 32 03 df 03 49 07 09 59 02 c9 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9,07 68 06 63 07 97 7f 0a fb 07 8b 7f 05 32 03 df 03 49 07 09 59 02 c9 03 f2 07 9c 7f 02 94 06 c6 08 28 02 d9 50,0
KOREAN_GOLD,247,새도우볼,0x6D,0x31F1,0x71F1,0x1B71F1,54,검은 덩어리를 던져서 공격<NEXT>특수방어를 뚫는 경우가 있다,1,01 2b 07 8a 7f 03 02 06 ee 04 3e 04 36 7f 02 f8 07 de 05 dd 7f 01 68 01 3d 59 09 df 06 26 04 e6 06 ee 04 36 7f 03 a5 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9,01 2b 07 8a 7f 03 02 06 ee 04 3e 04 36 7f 02 f8 07 de 05 dd 7f 01 68 01 3d 59 09 df 06 26 04 e6 06 ee 04 36 7f 03 a5 02 c2 7f 01 46 07 4c 01 01 7f 07 a6 02 d9 50,0
KOREAN_GOLD,248,미래예지,0x6D,0x3227,0x7227,0x1B7227,39,정신력을 높여서<NEXT>2턴 뒤에 적을 공격한다,1,07 d4 06 65 03 f2 07 8b 7f 02 94 07 09 05 dd 59 f8 09 9f 7f 03 3a 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,07 d4 06 65 03 f2 07 8b 7f 02 94 07 09 05 dd 59 f8 09 9f 7f 03 3a 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,249,바위깨기,0x6D,0x324E,0x724E,0x1B724E,53,바위를 깨는 기세를 몰아 공격<NEXT>적의 방어를 뚫기도 한다,1,04 d9 07 77 04 36 7f 01 ca 02 c2 7f 01 b2 05 ec 04 36 7f 04 94 06 c6 7f 01 68 01 3d 59 07 cb 07 97 7f 04 e6 06 ee 04 36 7f 03 a5 01 b2 03 15 7f 0a 71 02 d9,04 d9 07 77 04 36 7f 01 ca 02 c2 7f 01 b2 05 ec 04 36 7f 04 94 06 c6 7f 01 68 01 3d 59 07 cb 07 97 7f 04 e6 06 ee 04 36 7f 03 a5 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,250,바다 회오리,0x6D,0x3283,0x7283,0x1B7283,48,2-5턴 동안에 적을<NEXT>소용돌이 중심에 가두어버린다,1,f8 0b 68 fb 09 9f 7f 03 1f 06 c8 07 01 7f 07 cb 07 8b 59 06 02 07 4b 03 19 07 9c 7f 08 0f 06 69 07 01 7f 01 01 03 2e 06 ee 04 f6 04 40 02 d9,f8 0b 68 fb 09 9f 7f 03 1f 06 c8 07 01 7f 07 cb 07 8b 59 06 02 07 4b 03 19 07 9c 7f 08 0f 06 69 07 01 7f 01 01 03 2e 06 ee 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,251,집단구타,0x6D,0x32B3,0x72B3,0x1B72B3,32,동료 포켓몬이<NEXT>공격에 참가해준다,1,03 1f 04 11 7f 0a 27 09 2f 04 93 07 9c 59 01 68 01 3d 07 01 7f 08 9c 01 01 0a 78 08 08 02 d9,03 1f 04 11 7f 0a 27 09 2f 04 93 07 9c 59 01 68 01 3d 07 01 7f 08 9c 01 01 0a 78 08 08 02 d9 50,0
