move_id,original_gs_korean,latest_korean,final_korean,name_changed,change_category,verification_status,source_agreement,pkhex_source,pkhex_commit,pokeapi_source,pokeapi_commit,source_accessed_date,original_encoded_length_bytes,latest_encoded_length_bytes,record_byte_delta_with_terminator,latest_encoded_hex,bank_hex,cpu_address_hex,file_offset_hex,original_raw_hex,original_gs_korean_description,description_cpu_address_hex,description_next_count
203,버티기,버티기,버티기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,04 f6 09 ec 01 b2,0x6C,0x5D17,0x1B1D17,04 f6 09 ec 01 b2,그 턴에서 공격을 받아도<NEXT>반드시 체력이 1 남는다,0x6974,1
204,애교부리기,애교부리기,애교부리기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,06 d6 01 83 05 2e 04 3e 01 b2,0x6C,0x5D1E,0x1B1D1E,06 d6 01 83 05 2e 04 3e 01 b2,귀여운 애교로 적을 방심시켜서<NEXT>공격력을 떨어뜨린다,0x69A3,1
205,구르기,구르기,구르기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,01 88 04 33 01 b2,0x6C,0x5D29,0x1B1D29,01 88 04 33 01 b2,5턴 동안에 적을 공격한다<NEXT>맞출 때마다 데미지가 올라간다,0x69D5,1
206,칼등치기,칼등치기,칼등치기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,09 0e 03 4e 09 01 01 b2,0x6C,0x5D30,0x1B1D30,09 0e 03 4e 09 01 01 b2,반드시 체력이 1이 남도록<NEXT>적당히 공격한다,0x6A0C,1
207,뽐내기,뽐내기,뽐내기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,05 9b 02 4b 01 b2,0x6C,0x5D39,0x1B1D39,05 9b 02 4b 01 b2,적을 화나게 만들어서 혼란에<NEXT>빠뜨리지만 적의 공격력도 올려준다,0x6A35,1
208,우유 마시기,우유마시기,우유마시기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,07 4c 07 7f 04 46 06 63 01 b2,0x6C,0x5D40,0x1B1D40,07 4c 07 7f 7f 04 46 06 63 01 b2,상처 입은 몸을 체력의<NEXT>반정도 회복시켜준다,0x6A73,1
209,스파크,스파크,스파크,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,06 4a 09 f4 09 79,0x6C,0x5D4C,0x1B1D4C,06 4a 09 f4 09 79,전기를 일으켜서 돌진한다<NEXT>적을 마비시키기도 한다,0x6A9D,1
210,연속 자르기,연속자르기,연속자르기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,07 0c 06 03 07 aa 04 33 01 b2,0x6C,0x5D53,0x1B1D53,07 0c 06 03 7f 07 aa 04 33 01 b2,연속으로 맞추면<NEXT>위력이 증가해져 간다,0x6ACD,1
211,강철 날개,강철날개,강철날개,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,01 0d 08 b6 02 3f 01 13,0x6C,0x5D5F,0x1B1D5F,01 0d 08 b6 7f 02 3f 01 13,단단한 날개를 크게 펼쳐서<NEXT>그대로 적에게 몸통박치기를 한다,0x6AF2,1
212,검은 눈빛,검은눈빛,검은눈빛,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,01 2b 07 8a 02 ab 05 6b,0x6C,0x5D69,0x1B1D69,01 2b 07 8a 7f 02 ab 05 6b,적을 뚫어지게 바라보면 어쩐지<NEXT>적은 도망치지 못하게된다,0x6B2C,1
213,헤롱헤롱,헤롱헤롱,헤롱헤롱,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,0a 8c 04 05 0a 8c 04 05,0x6C,0x5D73,0x1B1D73,0a 8c 04 05 0a 8c 04 05,숫놈이라면 암놈에게 암놈이라면<NEXT>숫놈에게 발휘하기 힘들게 된다,0x6B63,1
214,잠꼬대,잠꼬대,잠꼬대,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,07 b1 01 ef 02 eb,0x6C,0x5D7C,0x1B1D7C,07 b1 01 ef 02 eb,자고있을 때만 쓸 수 있는 기술<NEXT>랜덤으로 자신의 기술을 발휘한다,0x6BA0,1
215,치료방울,치료방울,치료방울,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,09 01 04 11 04 e6 07 4f,0x6C,0x5D83,0x1B1D83,09 01 04 11 04 e6 07 4f,기분 좋은 방울소리를 들려줘서<NEXT>모든 상태를 회복시킨다,0x6BDE,1
216,은혜갚기,은혜갚기,은혜갚기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,07 8a 0a 9d 01 11 01 b2,0x6C,0x5D8C,0x1B1D8C,07 8a 0a 9d 01 11 01 b2,잘 대해주는 트레이너를 위해서<NEXT>전력으로 적을 공격한다,0x6C13,1
217,프레젠트,프레젠트,프레젠트,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,0a 61 03 e9 07 d8 09 de,0x6C,0x5D95,0x1B1D95,0a 61 03 e9 07 d8 09 de,적에게 폭탄을 선물한다<NEXT>가끔 회복해버리는 경우가 있다,0x6C48,1
218,화풀이,화풀이,화풀이,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,0a ad 0a 3e 07 9c,0x6C,0x5D9E,0x1B1D9E,0a ad 0a 3e 07 9c,잔혹한 처사에 기분전환으로<NEXT>적을 전력으로 공격한다,0x6C7D,1
219,신비의 부적,신비의부적,신비의부적,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,06 65 05 61 07 97 05 2e 07 cb,0x6C,0x5DA5,0x1B1DA5,06 65 05 61 07 97 7f 05 2e 07 cb,신비한 힘으로 보호되어<NEXT>특수상태에 빠지지 않도록 된다,0x6CAF,1
220,아픔나누기,아픔나누기,아픔나누기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,06 c6 0a 64 02 3a 02 a9 01 b2,0x6C,0x5DB1,0x1B1DB1,06 c6 0a 64 02 3a 02 a9 01 b2,적과 자신의 체력을<NEXT>보충해서 그것을 사이좋게 나눈다,0x6CE4,1
221,성스러운 불꽃,성스러운불꽃,성스러운불꽃,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,13,12,-1,05 ea 06 4a 03 df 07 4e 05 32 01 f9,0x6C,0x5DBC,0x1B1DBC,05 ea 06 4a 03 df 07 4e 7f 05 32 01 f9,신비한 불꽃으로 공격<NEXT>적에게 화상을 입히기도 한다,0x6D17,1
222,매그니튜드,매그니튜드,매그니튜드,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,04 65 01 a7 02 cf 09 d9 03 45,0x6C,0x5DCA,0x1B1DCA,04 65 01 a7 02 cf 09 d9 03 45,지면을 흔들어서 적을 공격한다<NEXT>데미지는 랜덤으로 바뀐다,0x6D48,1
223,폭발 펀치,폭발펀치,폭발펀치,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,0a 28 04 df 0a 0d 09 01,0x6C,0x5DD5,0x1B1DD5,0a 28 04 df 7f 0a 0d 09 01,명중하기 힘들지만 데미지는 크다<NEXT>명중하면 반드시 곤란상태로 만든다,0x6D7F,1
224,메가폰,메가혼,메가혼,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,04 7e 01 01 0a a5,0x6C,0x5DDF,0x1B1DDF,04 7e 01 01 0a 29,단단한 뿔을 엄청난 기세를 몰아<NEXT>들이받아 공격한다,0x6DC1,1
225,용의 숨결,용의숨결,용의숨결,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,07 4b 07 97 06 2b 01 41,0x6C,0x5DE6,0x1B1DE6,07 4b 07 97 7f 06 2b 01 41,입에서 굉장한 숨결을 뿜어서<NEXT>적을 공격한다,0x6DF2,1
226,바톤 터치,배턴터치,배턴터치,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,04 e8 09 9f 09 9d 09 01,0x6C,0x5DF0,0x1B1DF0,04 d9 09 b6 7f 09 9d 09 01,추가효과를 남겨놓은 채로<NEXT>다른 포켓몬으로 교체한다,0x6E1C,1
227,앵콜,앙코르,앙코르,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,6,2,06 d3 09 3a 04 33,0x6C,0x5DFA,0x1B1DFA,06 de 09 3d,적이 마지막으로 사용한 기술을<NEXT>2-6회 연속으로 쓰도록 시킨다,0x6E4E,1
228,따라가때리기,따라가때리기,따라가때리기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,12,12,0,03 6b 03 c3 01 01 03 77 04 3e 01 b2,0x6C,0x5DFF,0x1B1DFF,03 6b 03 c3 01 01 03 77 04 3e 01 b2,상대방이 교환되어질 때에<NEXT>사용하면 큰 데미지를 줄 수 있다,0x6E8A,1
229,고속스핀,고속스핀,고속스핀,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,01 4d 06 03 06 4a 0a 69,0x6C,0x5E0C,0x1B1E0C,01 4d 06 03 06 4a 0a 69,몸을 빠르게 회전시켜서<NEXT>적을 공격한다,0x6EC3,1
230,달콤한 향기,달콤한향기,달콤한향기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,02 de 09 3e 0a 71 0a 82 01 b2,0x6C,0x5E15,0x1B1E15,02 de 09 3e 0a 71 7f 0a 82 01 b2,달콤한 향기로 홀려서<NEXT>적의 회피율을 떨어뜨린다,0x6EE8,1
231,아이언테일,아이언테일,아이언테일,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,06 c6 07 9c 06 f0 09 a7 07 9f,0x6C,0x5E21,0x1B1E21,06 c6 07 9c 06 f0 09 a7 07 9f,단단한 꼬리로 적을 공격<NEXT>적의 방어력을 떨어뜨리기도 한다,0x6F16,1
232,메탈크로우,메탈클로,메탈클로,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,8,-2,04 7e 09 8b 09 7c 03 fe,0x6C,0x5E2C,0x1B1E2C,04 7e 09 8b 09 79 03 fe 07 4c,단단한 손톱으로 적을 공격<NEXT>공격력이 높아지기도 한다,0x6F4E,1
233,받아 던지기,받아던지기,받아던지기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,04 de 06 c6 02 f8 08 26 01 b2,0x6C,0x5E37,0x1B1E37,04 de 06 c6 7f 02 f8 08 26 01 b2,후에 공격을 하게되지만 반드시<NEXT>공격이 명중된다,0x6F81,1
234,아침햇살,아침햇살,아침햇살,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,06 c6 09 07 0a 7e 05 bc,0x6C,0x5E43,0x1B1E43,06 c6 09 07 0a 7e 05 bc,체력을 회복하는<NEXT>시각에서 회복율이 변한다,0x6FAF,1
235,광합성,광합성,광합성,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,01 74 0a 75 05 ea,0x6C,0x5E4C,0x1B1E4C,01 74 0a 75 05 ea,체력을 회복하는<NEXT>시각에서 회복율이 변한다,0x6FD8,1
236,달의불빛,달빛,달빛,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,4,-4,02 de 05 6b,0x6C,0x5E53,0x1B1E53,02 de 07 97 05 32 05 6b,체력이 회복하는<NEXT>시각에서 회복율이 변한다,0x7001,1
237,잠재파워,잠재파워,잠재파워,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,07 b1 07 b7 09 f4 07 66,0x6C,0x5E5C,0x1B1E5C,07 b1 07 b7 09 f4 07 66,포켓몬에 따라서 적에게 주는<NEXT>데미지의 양이 변화한다,0x702A,1
238,크로스촙,크로스촙,크로스촙,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,09 79 03 fe 06 4a 08 cf,0x6C,0x5E65,0x1B1E65,09 79 03 fe 06 4a 08 cf,양손 당수로 적을 공격한다<NEXT>급소에 맞추기 쉽다,0x705D,1
239,회오리,회오리,회오리,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,0a b8 07 20 04 3e,0x6C,0x5E6E,0x1B1E6E,0a b8 07 20 04 3e,엄청난 바람을 일으켜서<NEXT>적을 공격한다,0x708A,1
240,비바라기,비바라기,비바라기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,05 61 04 d9 03 c3 01 b2,0x6C,0x5E75,0x1B1E75,05 61 04 d9 03 c3 01 b2,5턴 동안에 물타입의<NEXT>기술의 위력이 높아진다,0x70AF,1
241,쾌청,쾌청,쾌청,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,09 48 08 bb,0x6C,0x5E7E,0x1B1E7E,09 48 08 bb,5턴 동안에 화염타입의<NEXT>기술의 위력이 높아진다,0x70DA,1
242,깨물어부수기,깨물어부수기,깨물어부수기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,12,12,0,01 ca 04 b0 06 ee 05 2e 06 26 01 b2,0x6C,0x5E83,0x1B1E83,01 ca 04 b0 06 ee 05 2e 06 26 01 b2,날카로운 이빨로 적을 물어뜯는다<NEXT>특수방어를 뚫는 경우가 있다,0x7107,1
