national_dex,identifier,source_species_token,introduced_generation,hp,attack,defense,speed,sp_attack,sp_defense,type1_token,type2_token,type1_id,type2_id,catch_rate,base_exp,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,held_item_common,held_item_rare,gender_token,gender_threshold,hatch_cycles,friendship,growth_token,growth_id,egg_group1_token,egg_group2_token,egg_group1_id,egg_group2_id,ability1_token,ability2_token,ability1_id,ability2_id,safari_flee_rate,body_color_token,no_flip_token,source_path
284,masquerain,SPECIES_MASQUERAIN,3,70,60,62,60,80,82,TYPE_BUG,TYPE_FLYING,6,2,75,128,0,0,0,0,1,1,ITEM_NONE,ITEM_SILVER_POWDER,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_BUG,2,3,ABILITY_INTIMIDATE,ABILITY_NONE,22,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
285,shroomish,SPECIES_SHROOMISH,3,60,40,60,35,40,60,TYPE_GRASS,TYPE_GRASS,11,11,255,65,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_EFFECT_SPORE,ABILITY_NONE,27,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
286,breloom,SPECIES_BRELOOM,3,60,130,80,70,60,60,TYPE_GRASS,TYPE_FIGHTING,11,1,90,165,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_EFFECT_SPORE,ABILITY_NONE,27,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
287,slakoth,SPECIES_SLAKOTH,3,60,60,60,30,35,35,TYPE_NORMAL,TYPE_NORMAL,0,0,255,83,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_TRUANT,ABILITY_NONE,54,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
288,vigoroth,SPECIES_VIGOROTH,3,80,80,80,90,55,55,TYPE_NORMAL,TYPE_NORMAL,0,0,120,126,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_VITAL_SPIRIT,ABILITY_NONE,72,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
289,slaking,SPECIES_SLAKING,3,150,160,100,100,95,65,TYPE_NORMAL,TYPE_NORMAL,0,0,45,210,3,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_TRUANT,ABILITY_NONE,54,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
290,nincada,SPECIES_NINCADA,3,31,45,90,40,30,30,TYPE_BUG,TYPE_GROUND,6,4,255,65,0,0,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_ERRATIC,6,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_COMPOUND_EYES,ABILITY_NONE,14,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
291,ninjask,SPECIES_NINJASK,3,61,90,45,160,50,50,TYPE_BUG,TYPE_FLYING,6,2,120,155,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_ERRATIC,6,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SPEED_BOOST,ABILITY_NONE,3,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
292,shedinja,SPECIES_SHEDINJA,3,1,90,45,40,30,30,TYPE_BUG,TYPE_GHOST,6,7,45,95,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,15,70,GROWTH_ERRATIC,6,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_WONDER_GUARD,ABILITY_NONE,25,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
293,whismur,SPECIES_WHISMUR,3,64,51,23,28,51,23,TYPE_NORMAL,TYPE_NORMAL,0,0,190,68,1,0,0,0,0,0,ITEM_NONE,ITEM_CHESTO_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_SOUNDPROOF,ABILITY_NONE,43,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
294,loudred,SPECIES_LOUDRED,3,84,71,43,48,71,43,TYPE_NORMAL,TYPE_NORMAL,0,0,120,126,2,0,0,0,0,0,ITEM_NONE,ITEM_CHESTO_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_SOUNDPROOF,ABILITY_NONE,43,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
295,exploud,SPECIES_EXPLOUD,3,104,91,63,68,91,63,TYPE_NORMAL,TYPE_NORMAL,0,0,45,184,3,0,0,0,0,0,ITEM_NONE,ITEM_CHESTO_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_FIELD,1,5,ABILITY_SOUNDPROOF,ABILITY_NONE,43,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
296,makuhita,SPECIES_MAKUHITA,3,72,60,30,25,20,30,TYPE_FIGHTING,TYPE_FIGHTING,1,1,180,87,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(25),63,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_THICK_FAT,ABILITY_GUTS,47,62,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
297,hariyama,SPECIES_HARIYAMA,3,144,120,60,50,40,60,TYPE_FIGHTING,TYPE_FIGHTING,1,1,200,184,2,0,0,0,0,0,ITEM_NONE,ITEM_KINGS_ROCK,PERCENT_FEMALE(25),63,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_THICK_FAT,ABILITY_GUTS,47,62,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
298,azurill,SPECIES_AZURILL,3,50,20,40,20,20,40,TYPE_NORMAL,TYPE_NORMAL,0,0,150,33,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(75),191,10,70,GROWTH_FAST,4,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_THICK_FAT,ABILITY_HUGE_POWER,47,37,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
299,nosepass,SPECIES_NOSEPASS,3,30,45,135,30,45,90,TYPE_ROCK,TYPE_ROCK,5,5,255,108,0,0,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_STURDY,ABILITY_MAGNET_PULL,5,42,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
300,skitty,SPECIES_SKITTY,3,50,45,45,50,35,35,TYPE_NORMAL,TYPE_NORMAL,0,0,255,65,0,0,0,1,0,0,ITEM_NONE,ITEM_LEPPA_BERRY,PERCENT_FEMALE(75),191,15,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,5,6,ABILITY_CUTE_CHARM,ABILITY_NONE,56,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
301,delcatty,SPECIES_DELCATTY,3,70,65,65,70,55,55,TYPE_NORMAL,TYPE_NORMAL,0,0,60,138,1,0,0,1,0,0,ITEM_NONE,ITEM_LEPPA_BERRY,PERCENT_FEMALE(75),191,15,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,5,6,ABILITY_CUTE_CHARM,ABILITY_NONE,56,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
302,sableye,SPECIES_SABLEYE,3,50,75,75,50,65,65,TYPE_DARK,TYPE_GHOST,16,7,45,98,0,1,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_KEEN_EYE,ABILITY_NONE,51,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
303,mawile,SPECIES_MAWILE,3,50,85,85,50,55,55,TYPE_STEEL,TYPE_STEEL,8,8,45,98,0,1,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FAIRY,5,6,ABILITY_HYPER_CUTTER,ABILITY_INTIMIDATE,52,22,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
304,aron,SPECIES_ARON,3,50,70,100,30,40,40,TYPE_STEEL,TYPE_ROCK,8,5,180,96,0,0,1,0,0,0,ITEM_NONE,ITEM_HARD_STONE,PERCENT_FEMALE(50),127,35,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_STURDY,ABILITY_ROCK_HEAD,5,69,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
305,lairon,SPECIES_LAIRON,3,60,90,140,40,50,50,TYPE_STEEL,TYPE_ROCK,8,5,90,152,0,0,2,0,0,0,ITEM_NONE,ITEM_HARD_STONE,PERCENT_FEMALE(50),127,35,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_STURDY,ABILITY_ROCK_HEAD,5,69,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
306,aggron,SPECIES_AGGRON,3,70,110,180,50,60,60,TYPE_STEEL,TYPE_ROCK,8,5,45,205,0,0,3,0,0,0,ITEM_NONE,ITEM_HARD_STONE,PERCENT_FEMALE(50),127,35,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_STURDY,ABILITY_ROCK_HEAD,5,69,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
307,meditite,SPECIES_MEDITITE,3,30,40,55,60,40,55,TYPE_FIGHTING,TYPE_PSYCHIC,1,13,180,91,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_PURE_POWER,ABILITY_NONE,74,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
308,medicham,SPECIES_MEDICHAM,3,60,60,75,80,60,75,TYPE_FIGHTING,TYPE_PSYCHIC,1,13,90,153,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_PURE_POWER,ABILITY_NONE,74,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
309,electrike,SPECIES_ELECTRIKE,3,40,45,40,65,65,40,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,120,104,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_STATIC,ABILITY_LIGHTNING_ROD,9,31,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
310,manectric,SPECIES_MANECTRIC,3,70,75,60,105,105,60,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,45,168,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_STATIC,ABILITY_LIGHTNING_ROD,9,31,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
311,plusle,SPECIES_PLUSLE,3,60,50,40,95,85,75,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,200,120,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_FAIRY,6,6,ABILITY_PLUS,ABILITY_NONE,57,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
312,minun,SPECIES_MINUN,3,60,40,50,95,75,85,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,200,120,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_FAIRY,6,6,ABILITY_MINUS,ABILITY_NONE,58,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
313,volbeat,SPECIES_VOLBEAT,3,65,73,55,85,47,75,TYPE_BUG,TYPE_BUG,6,6,150,146,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,MON_MALE,0,15,70,GROWTH_ERRATIC,6,EGG_GROUP_BUG,EGG_GROUP_HUMAN_LIKE,3,8,ABILITY_ILLUMINATE,ABILITY_SWARM,35,68,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
314,illumise,SPECIES_ILLUMISE,3,65,47,55,85,73,75,TYPE_BUG,TYPE_BUG,6,6,150,146,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,MON_FEMALE,254,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_BUG,EGG_GROUP_HUMAN_LIKE,3,8,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
315,roselia,SPECIES_ROSELIA,3,50,60,45,65,100,80,TYPE_GRASS,TYPE_POISON,11,3,150,152,0,0,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FAIRY,EGG_GROUP_GRASS,6,7,ABILITY_NATURAL_CURE,ABILITY_POISON_POINT,30,38,0,BODY_COLOR_GREEN,TRUE,pokeemerald/src/data/pokemon/species_info.h
316,gulpin,SPECIES_GULPIN,3,70,43,53,40,43,53,TYPE_POISON,TYPE_POISON,3,3,225,75,1,0,0,0,0,0,ITEM_NONE,ITEM_BIG_PEARL,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LIQUID_OOZE,ABILITY_STICKY_HOLD,64,60,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
317,swalot,SPECIES_SWALOT,3,100,73,83,55,73,83,TYPE_POISON,TYPE_POISON,3,3,75,168,2,0,0,0,0,0,ITEM_NONE,ITEM_BIG_PEARL,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LIQUID_OOZE,ABILITY_STICKY_HOLD,64,60,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
318,carvanha,SPECIES_CARVANHA,3,45,90,20,65,65,20,TYPE_WATER,TYPE_DARK,10,16,225,88,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_ROUGH_SKIN,ABILITY_NONE,24,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
319,sharpedo,SPECIES_SHARPEDO,3,70,120,40,95,95,40,TYPE_WATER,TYPE_DARK,10,16,60,175,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_ROUGH_SKIN,ABILITY_NONE,24,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
320,wailmer,SPECIES_WAILMER,3,130,70,35,60,70,35,TYPE_WATER,TYPE_WATER,10,10,125,137,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_WATER_2,5,12,ABILITY_WATER_VEIL,ABILITY_OBLIVIOUS,41,12,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
321,wailord,SPECIES_WAILORD,3,170,90,45,60,90,45,TYPE_WATER,TYPE_WATER,10,10,60,206,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_WATER_2,5,12,ABILITY_WATER_VEIL,ABILITY_OBLIVIOUS,41,12,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
322,numel,SPECIES_NUMEL,3,60,60,40,35,65,45,TYPE_FIRE,TYPE_GROUND,9,4,255,88,0,0,0,0,1,0,ITEM_RAWST_BERRY,ITEM_RAWST_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
323,camerupt,SPECIES_CAMERUPT,3,70,100,70,40,105,75,TYPE_FIRE,TYPE_GROUND,9,4,150,175,0,1,0,0,1,0,ITEM_RAWST_BERRY,ITEM_RAWST_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_MAGMA_ARMOR,ABILITY_NONE,40,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
324,torkoal,SPECIES_TORKOAL,3,70,85,140,20,85,70,TYPE_FIRE,TYPE_FIRE,9,9,90,161,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_WHITE_SMOKE,ABILITY_NONE,73,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
325,spoink,SPECIES_SPOINK,3,60,25,35,60,70,80,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,255,89,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,47,20,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
326,grumpig,SPECIES_GRUMPIG,3,80,45,65,80,90,110,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,60,164,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_THICK_FAT,ABILITY_OWN_TEMPO,47,20,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
327,spinda,SPECIES_SPINDA,3,60,60,60,60,60,60,TYPE_NORMAL,TYPE_NORMAL,0,0,255,85,0,0,0,0,1,0,ITEM_NONE,ITEM_CHESTO_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_HUMAN_LIKE,5,8,ABILITY_OWN_TEMPO,ABILITY_NONE,20,0,0,BODY_COLOR_BROWN,TRUE,pokeemerald/src/data/pokemon/species_info.h
328,trapinch,SPECIES_TRAPINCH,3,45,100,45,10,45,45,TYPE_GROUND,TYPE_GROUND,4,4,255,73,0,1,0,0,0,0,ITEM_NONE,ITEM_SOFT_SAND,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_HYPER_CUTTER,ABILITY_ARENA_TRAP,52,71,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
329,vibrava,SPECIES_VIBRAVA,3,50,70,50,70,50,50,TYPE_GROUND,TYPE_DRAGON,4,15,120,126,0,1,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_LEVITATE,ABILITY_LEVITATE,26,26,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
330,flygon,SPECIES_FLYGON,3,80,100,80,100,80,80,TYPE_GROUND,TYPE_DRAGON,4,15,45,197,0,1,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_LEVITATE,ABILITY_LEVITATE,26,26,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
331,cacnea,SPECIES_CACNEA,3,50,85,40,35,85,40,TYPE_GRASS,TYPE_GRASS,11,11,190,97,0,0,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_HUMAN_LIKE,7,8,ABILITY_SAND_VEIL,ABILITY_NONE,8,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
332,cacturne,SPECIES_CACTURNE,3,70,115,60,55,115,60,TYPE_GRASS,TYPE_DARK,11,16,60,177,0,1,0,0,1,0,ITEM_NONE,ITEM_POISON_BARB,PERCENT_FEMALE(50),127,20,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_GRASS,EGG_GROUP_HUMAN_LIKE,7,8,ABILITY_SAND_VEIL,ABILITY_NONE,8,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
333,swablu,SPECIES_SWABLU,3,45,40,60,50,40,75,TYPE_NORMAL,TYPE_FLYING,0,2,255,74,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FLYING,EGG_GROUP_DRAGON,4,14,ABILITY_NATURAL_CURE,ABILITY_NONE,30,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
334,altaria,SPECIES_ALTARIA,3,75,70,90,80,70,105,TYPE_DRAGON,TYPE_FLYING,15,2,45,188,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FLYING,EGG_GROUP_DRAGON,4,14,ABILITY_NATURAL_CURE,ABILITY_NONE,30,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
335,zangoose,SPECIES_ZANGOOSE,3,73,115,60,90,60,60,TYPE_NORMAL,TYPE_NORMAL,0,0,90,165,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_IMMUNITY,ABILITY_NONE,17,0,0,BODY_COLOR_WHITE,TRUE,pokeemerald/src/data/pokemon/species_info.h
336,seviper,SPECIES_SEVIPER,3,73,100,60,65,100,60,TYPE_POISON,TYPE_POISON,3,3,90,165,0,1,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FLUCTUATING,7,EGG_GROUP_FIELD,EGG_GROUP_DRAGON,5,14,ABILITY_SHED_SKIN,ABILITY_NONE,61,0,0,BODY_COLOR_BLACK,TRUE,pokeemerald/src/data/pokemon/species_info.h
337,lunatone,SPECIES_LUNATONE,3,70,55,65,70,95,85,TYPE_ROCK,TYPE_PSYCHIC,5,13,45,150,0,0,0,0,2,0,ITEM_NONE,ITEM_MOON_STONE,MON_GENDERLESS,255,25,70,GROWTH_FAST,4,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
338,solrock,SPECIES_SOLROCK,3,70,95,85,70,55,65,TYPE_ROCK,TYPE_PSYCHIC,5,13,45,150,0,2,0,0,0,0,ITEM_NONE,ITEM_SUN_STONE,MON_GENDERLESS,255,25,70,GROWTH_FAST,4,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
339,barboach,SPECIES_BARBOACH,3,50,48,43,60,46,41,TYPE_WATER,TYPE_GROUND,10,4,190,92,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
340,whiscash,SPECIES_WHISCASH,3,110,78,73,60,76,71,TYPE_WATER,TYPE_GROUND,10,4,75,158,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
